Tiempo	Potencia Disponible	VE1	VE2	VE3	VE4	VE5
2024-10-14 14:00	167974.99999999997	0.54	0.96	0.88	0.74	0.83
2024-10-14 14:15	149000.00000000003	0.51	0.93	0.84	0.71	0.8
2024-10-14 14:30	78199.99999999999	0.48	0.91	0.81	0.69	0.78
2024-10-14 14:45	188650.0	0.45	0.88	0.83	0.67	0.75
2024-10-14 15:00	188300.0	0.42	0.86	0.8	0.65	0.73
2024-10-14 15:15	129425.00000000001	0.39	0.83	0.76	0.63	0.7
2024-10-14 15:30	177800.0	0.35	0.81	0.73	0.61	0.68
2024-10-14 15:45	126750.0	0.32	0.78	0.69	0.59	0.65
2024-10-14 16:00	170300.0	0.29	0.76	0.66	0.56	0.63
2024-10-14 16:15	196850.0	0.26	0.73	0.62	0.54	0.6
2024-10-14 16:30	174525.0	0.23	0.71	0.59	0.52	0.58
2024-10-14 16:45	181425.0	0.2	0.68	0.55	0.5	0.6
2024-10-14 17:00	109550.00000000001	0.22	0.66	0.55	0.48	0.62
2024-10-14 17:15	170375.0	0.24	0.63	0.58	0.46	0.62
2024-10-14 17:30	156750.0	0.27	0.61	0.58	0.44	0.64
2024-10-14 17:45	166725.0	0.23	0.58	0.6	0.46	0.64
2024-10-14 18:00	129224.99999999999	0.2	0.55	0.6	0.48	0.66
2024-10-14 18:15	136500.0	0.17	0.53	0.63	0.45	0.68
2024-10-14 18:30	182200.0	0.14	0.5	0.65	0.43	0.7
2024-10-14 18:45	137175.0	0.16	0.48	0.67	0.41	0.7
2024-10-14 19:00	125775.00000000003	0.19	0.45	0.67	0.39	0.73
2024-10-14 19:15	110950.0	0.21	0.43	0.7	0.37	0.73
2024-10-14 19:30	123775.0	0.23	0.4	0.7	0.35	0.75
2024-10-14 19:45	152850.0	0.25	0.38	0.72	0.33	0.75
2024-10-14 20:00	153399.99999999997	0.27	0.35	0.72	0.3	0.77
2024-10-14 20:15	136950.00000000003	0.3	0.33	0.72	0.28	0.79
2024-10-14 20:30	162925.0	0.32	0.3	0.74	0.26	0.79
2024-10-14 20:45	149975.00000000003	0.34	0.28	0.74	0.28	0.79
2024-10-14 21:00	108800.00000000001	0.36	0.25	0.74	0.3	0.79
2024-10-14 21:15	183200.0	0.38	0.25	0.74	0.32	0.79
2024-10-14 21:30	116600.00000000001	0.41	0.25	0.74	0.34	0.79
2024-10-14 21:45	156950.0	0.43	0.25	0.74	0.36	0.79
2024-10-14 22:00	114550.00000000001	0.45	0.25	0.74	0.38	0.79
2024-10-14 22:15	141025.0	0.47	0.25	0.74	0.4	0.79
2024-10-14 22:30	217725.0	0.49	0.25	0.74	0.42	0.79
2024-10-14 22:45	189149.99999999997	0.52	0.25	0.74	0.44	0.79
2024-10-14 23:00	208800.0	0.54	0.25	0.74	0.47	0.79
2024-10-14 23:15	144200.0	0.56	0.25	0.74	0.49	0.79
2024-10-14 23:30	213650.0	0.58	0.25	0.74	0.51	0.79
2024-10-14 23:45	191600.0	0.6	0.25	0.74	0.53	0.79
2024-10-15 00:00	99399.99999999999	0.6	0.28	0.74	0.55	0.79
2024-10-15 00:15	91549.99999999999	0.63	0.28	0.74	0.57	0.79
2024-10-15 00:30	150550.00000000003	0.65	0.3	0.74	0.57	0.79
2024-10-15 00:45	158675.0	0.65	0.32	0.74	0.59	0.79
2024-10-15 01:00	15500.0	0.67	0.32	0.74	0.61	0.79
2024-10-15 01:15	14287.500000000002	0.69	0.35	0.74	0.61	0.79
2024-10-15 01:30	12025.000000000002	0.69	0.37	0.74	0.63	0.79
2024-10-15 01:45	14882.5	0.71	0.37	0.74	0.65	0.79
2024-10-15 02:00	15992.5	0.74	0.37	0.74	0.67	0.79
2024-10-15 02:15	12465.000000000002	0.74	0.4	0.74	0.69	0.79
2024-10-15 02:30	11340.000000000002	0.76	0.42	0.74	0.69	0.79
2024-10-15 02:45	20655.000000000004	0.78	0.42	0.74	0.71	0.79
2024-10-15 03:00	11755.000000000002	0.78	0.44	0.74	0.73	0.79
2024-10-15 03:15	16610.0	0.8	0.47	0.74	0.73	0.79
2024-10-15 03:30	18147.5	0.82	0.47	0.74	0.75	0.79
2024-10-15 03:45	15560.000000000002	0.82	0.49	0.74	0.77	0.79
2024-10-15 04:00	13300.000000000002	0.85	0.52	0.74	0.77	0.79
2024-10-15 04:15	13430.000000000002	0.87	0.52	0.74	0.79	0.79
2024-10-15 04:30	17255.0	0.87	0.54	0.74	0.81	0.79
2024-10-15 04:45	14287.500000000002	0.89	0.54	0.74	0.83	0.79
2024-10-15 05:00	11859.999999999998	0.91	0.56	0.74	0.83	0.79
2024-10-15 05:15	15922.500000000002	0.91	0.59	0.74	0.85	0.79
2024-10-15 05:30	18350.0	0.93	0.59	0.74	0.87	0.79
2024-10-15 05:45	16732.5	0.96	0.61	0.74	0.87	0.79
2024-10-15 06:00	16840.0	0.96	0.64	0.74	0.89	0.79
2024-10-15 06:15	19725.0	0.98	0.64	0.74	0.91	0.79
2024-10-15 06:30	13217.5	1.0	0.64	0.74	0.93	0.79
2024-10-15 06:45	21870.0	1.0	0.66	0.74	0.95	0.79
2024-10-15 07:00	19105.0	1.0	0.68	0.74	0.95	0.79
2024-10-15 07:15	16490.0	1.0	0.71	0.74	0.98	0.79
2024-10-15 07:30	15642.5	1.0	0.73	0.74	1.0	0.79
2024-10-15 07:45	14212.500000000002	1.0	0.76	0.74	1.0	0.79
2024-10-15 08:00	15535.0	1.0	0.73	0.77	1.0	0.76
2024-10-15 08:15	161024.99999999997	1.0	0.7	0.79	1.0	0.74
2024-10-15 08:30	188725.0	1.0	0.68	0.81	1.0	0.71
2024-10-15 08:45	108499.99999999999	1.0	0.65	0.84	0.98	0.69
2024-10-15 09:00	166075.0	1.0	0.68	0.84	0.96	0.71
2024-10-15 09:15	171100.0	0.97	0.65	0.86	0.94	0.73
2024-10-15 09:30	187175.0	0.94	0.63	0.89	0.91	0.75
2024-10-15 09:45	170025.0	0.91	0.6	0.91	0.89	0.77
2024-10-15 10:00	158949.99999999997	0.88	0.63	0.91	0.87	0.79
2024-10-15 10:15	184350.0	0.85	0.65	0.91	0.85	0.81
2024-10-15 10:30	112350.0	0.81	0.67	0.87	0.83	0.84
2024-10-15 10:45	141000.0	0.78	0.7	0.84	0.81	0.81
2024-10-15 11:00	177300.0	0.75	0.72	0.86	0.78	0.79
2024-10-15 11:15	158600.0	0.72	0.75	0.89	0.76	0.76
2024-10-15 11:30	161625.0	0.69	0.77	0.89	0.74	0.78
2024-10-15 11:45	174549.99999999997	0.66	0.79	0.89	0.72	0.8
2024-10-15 12:00	127225.0	0.68	0.82	0.89	0.7	0.8
2024-10-15 12:15	111024.99999999999	0.7	0.84	0.89	0.68	0.8
2024-10-15 12:30	160225.0	0.73	0.84	0.89	0.66	0.82
2024-10-15 12:45	130000.0	0.69	0.87	0.89	0.63	0.85
2024-10-15 13:00	161075.0	0.66	0.89	0.89	0.65	0.85
2024-10-15 13:15	138350.00000000003	0.63	0.89	0.89	0.68	0.87
2024-10-15 13:30	125850.00000000001	0.6	0.91	0.89	0.7	0.87
2024-10-15 13:45	165125.0	0.57	0.94	0.89	0.72	0.84
2024-10-15 14:00	167974.99999999997	0.54	0.96	0.85	0.74	0.82
2024-10-15 14:15	149000.00000000003	0.51	0.94	0.82	0.71	0.79
2024-10-15 14:30	78199.99999999999	0.48	0.91	0.78	0.69	0.77
2024-10-15 14:45	188650.0	0.45	0.89	0.81	0.67	0.74
2024-10-15 15:00	188300.0	0.42	0.86	0.77	0.65	0.72
2024-10-15 15:15	129425.00000000001	0.39	0.84	0.74	0.63	0.69
2024-10-15 15:30	177800.0	0.35	0.81	0.7	0.61	0.67
2024-10-15 15:45	126750.0	0.32	0.79	0.67	0.59	0.64
2024-10-15 16:00	170300.0	0.29	0.76	0.63	0.56	0.62
2024-10-15 16:15	196850.0	0.26	0.73	0.6	0.54	0.59
2024-10-15 16:30	174525.0	0.23	0.71	0.56	0.52	0.57
2024-10-15 16:45	181425.0	0.2	0.68	0.53	0.5	0.59
2024-10-15 17:00	109550.00000000001	0.22	0.66	0.55	0.48	0.59
2024-10-15 17:15	170375.0	0.24	0.63	0.55	0.46	0.61
2024-10-15 17:30	156750.0	0.27	0.61	0.57	0.44	0.61
2024-10-15 17:45	166725.0	0.23	0.58	0.57	0.46	0.63
2024-10-15 18:00	129224.99999999999	0.2	0.56	0.6	0.48	0.63
2024-10-15 18:15	136500.0	0.17	0.53	0.62	0.45	0.65
2024-10-15 18:30	182200.0	0.14	0.51	0.65	0.43	0.67
2024-10-15 18:45	137175.0	0.16	0.48	0.65	0.41	0.69
2024-10-15 19:00	125775.00000000003	0.19	0.46	0.67	0.39	0.69
2024-10-15 19:15	110950.0	0.21	0.43	0.67	0.37	0.72
2024-10-15 19:30	123775.0	0.23	0.41	0.67	0.35	0.74
2024-10-15 19:45	152850.0	0.25	0.38	0.69	0.33	0.74
2024-10-15 20:00	153399.99999999997	0.27	0.35	0.69	0.3	0.76
2024-10-15 20:15	136950.00000000003	0.3	0.33	0.72	0.28	0.76
2024-10-15 20:30	162925.0	0.32	0.3	0.72	0.26	0.78
2024-10-15 20:45	149975.00000000003	0.34	0.28	0.72	0.28	0.78
2024-10-15 21:00	108800.00000000001	0.36	0.25	0.72	0.3	0.78
2024-10-15 21:15	183200.0	0.38	0.25	0.72	0.32	0.78
2024-10-15 21:30	116600.00000000001	0.41	0.25	0.72	0.34	0.78
2024-10-15 21:45	156950.0	0.43	0.25	0.72	0.36	0.78
2024-10-15 22:00	114550.00000000001	0.45	0.25	0.72	0.38	0.78
2024-10-15 22:15	141025.0	0.47	0.25	0.72	0.4	0.78
2024-10-15 22:30	217725.0	0.49	0.25	0.72	0.42	0.78
2024-10-15 22:45	189149.99999999997	0.52	0.25	0.72	0.44	0.78
2024-10-15 23:00	208800.0	0.54	0.25	0.72	0.47	0.78
2024-10-15 23:15	144200.0	0.56	0.25	0.72	0.49	0.78
2024-10-15 23:30	213650.0	0.58	0.25	0.72	0.51	0.78
2024-10-15 23:45	191600.0	0.6	0.25	0.72	0.53	0.78
2024-10-16 00:00	99399.99999999999	0.6	0.28	0.72	0.55	0.78
